fitting room (BrE), dressing room (AmE) n;Ankleidekabine (in einem Bekleidungsgeschäft) n
twine v;um etw schlingen, an etw hochranken, etw ineinander schlingen v
as much as;so viel wie, so viel als
as far as;so weit (wie)
of a sort, of sorts;eine Art von, so etw wie
however that may be;wie dem auch sei
nothing but;nichts als, nur
crime-fighting adj;Kriminalitätsbekämpfungs-..., zur Kriminalitätsbekämpfung adj
disable sb for life v;jdn zum Invaliden machen v
say sth against sb v;etw gegen jdn sagen v
a year ago today;heute vor einem Jahr
new-found adj;neu gefunden, neu geschöpft adj
to pump iron v;Krafttraining machen v
blow bubbles v;Blasen machen v
make a home visit, go on a home visit v;einen Hausbesuch machen v
juggle v;mit etw jonglieren, etw manipulieren, so hindrehen v
around the clock, around-the-clock adj;rund um die Uhr adj
no matter who;wer auch immer
what about, how about;wie steht es mit, was ist mit, wie wäre es mit
two years hence;in zwei Jahren (von jetzt an)
go mousing v;auf Mäusejagd gehen v
go hunting v;auf die Jagt gehen v
play off for sth v;um etw spielen v
cue v;das Stichwort geben, das Einsatzzeichen geben v
feed back v;zurückleiten, zurückfließen lassen, rückkoppeln v
well-fed, well fed adj;wohl genährt, gut genährt adj
renewed adj;erneut, neu, wiederholt adj
through, thru (AmE);durch, hindurch
more and more;immer (mehr)
not only .. but also;nicht nur ... sondern auch
well-timed adj;gut abgepasst, zeitlich günstig adj
brainstorm v;ein Brainstorming machen, gemeinsam erarbeiten v
moo v;"muhen, ""muh"" machen v"
even though, even if;selbst wenn
in strict secrecy;ganz im Geheimen
beneath;unter, unterhalb
two million n;zwei Millionen n
a week today;heute in einer Woche
as far as possible;so weit wie möglich
principle parts of a verb n;die Stammformen eines Verbs n
luscious adj;köstlich, lecker, satt (Farbe), zum Anbeißen, üppig adj
a good deal, a great deal of;viel, eine Menge
over age n;zu alt sein, überaltert sein n
overage adj;zu alt adj
in 2004;2004, im Jahre 2004
buzz! v;zisch ab! (ugs) v
an 18 certificate n;Filmfreigabe ab 18, Alterfreigabe ab 18 n
up to now;bis jetzt
go into town v;in die Stadt gehen v
suit yourself v;tun was man will v
Hawaiian Standard Time (AmE), HST n;hawaiische Zeit (AmE), HST n
Pacific Standard Time (AmE), PST n;pazifische Zeit (AmE), PST n
time-saving adj;Zeit sparend adj
don't ask me;frag mich nicht, ich weiß es nicht
hover v;schweben, stehen, herumstehen v
utter v;von sich geben, sagen äußern, ausstoßen, verbreiten v
sth is chargeable to tax v;etw muss versteuert werden v
at the appointed time;zur festgesetzten Zeit, zur festgelegten Zeit
the path to salvation;der Weg des Heils
toy with sth v;mit etw spielen v
sickening adj;Ekel erregend, widerlich, erschütternd, ekelhaft, zum Kotzen, abscheulich adj
and so on, and so forth;und so weiter
prime v;schussfertig machen, scharf machen, Anlasskraftstoff einspritzen, grundieren, instruieren v
barbarize sth v;etw verrohen lassen, etw verwildern lassen v
annoy v;ärgern, aufregen, ungehalten machen v
to be eligible v;in Frage kommen v
the necessities of life n;das zum Leben Notwendige n
burp v;rülpsen, aufstoßen, Bäuerchen machen v
at the very end;ganz am Ende
interfere with v;sich zu schaffen machen an v
man of genius n;genialer Mensch n
extrovert n;extrovertierter Mensch, Extrovertierte(r) n
ghoul n;Ghul, Mensch mit schaurigen Gelüsten n
home bird n;häuslicher Mensch, Stubenhocker n
the Promised Land n;das Gelobte Land n
snooker oneself v;sich selbst ausmanövrieren v
self-locking adj;von selbst verschließend, von selbst einrastend adj
self-governed, self-governing adj;selbstverwaltet, sich selbst verwaltend adj
a man of iron n;ein stahlharter Mann n
widely adj;breit, weit, beträchtlich adj
it's very possible;es ist durchaus möglich, es ist (sehr) gut möglich
naturally enough;wie zu erwarten war
overdo v;überanstrengen, übertreiben, zu weit gehen v
high-resolution adj;hoch auflösend adj
what makes him tick?;was geht in ihm vor?
keep sb informed v;jdn auf dem Laufenden halten v
well-spent adj;gut genützt, gut verbracht, sinnvoll ausgegeben, sinnvoll verwendet adj
listen!;jetzt hör mal!
on and on;immer weiter
aged ...;... Jahre alt sein, im Alter von
play out (the) time;die Zeit herumbringen, auf Zeit spielen, Zeit schinden
capsize v;kentern, zum Kentern bringen v
boarding house n;Wohngebäude eines Internats, Pension n
talk to oneself v;Selbstgespräche führen v
not for anything in the world;nicht um alles in der Welt
streamline v;etw stromlinienförmig formen, etw windschlüpfrig machen, etw rationalisieren, etw vereinfachen v
be on the brink of something v;kurz vor etw stehen v
put the gear in neutral;den Gang herausnehmen, auf Fahrstufe Neutral stellen
corner sb v;jdn in die Enge treiben, jdn stellen v
anything is possible;alles ist möglich
to be at liberty n;frei herumlaufen, Zeit haben n
Central European Time, CET n;Mitteleuropäische Zeit, MEZ n
follow up with sth v;etw folgen lassen v
it doesn't matter;es macht nichts
the world of today;die Welt von heute
to take an example v;... um ein Beispiel herauszugreifen v
that very day;genau an diesem Tag
in large part;zum großen Teil
as often as possible;so oft wie möglich
find out, figure out v;herausbekommen, finden v
play around with sth v;mit etw spielen, mit etw herumspielen, mit etw herumexperimentieren, etw ausprobieren v
mime v;pantomimisch darstellen, Pantomimen spielen v
time marches on;die Zeit bleibt nicht stehen
correct a watch n;Uhr richtig stellen n
would you ...;würden Sie ...
reasonably adv;vernünftig, ziemlich, ganz adv
become apparent v;sich zeigen, sich deutlich zeigen v
ample adj;reichlich, genügend, hinreichend, groß, üppig adj
town life n;Stadtleben, Leben in der Stadt n
to come to an agreement v;sich einigen v
be in the public domain v;allgemein (frei) zugänglich sein, zum Allgemeingut gehören v
politically adv;politisch adv
be at a standstill v;stehen, stillstehen, ruhen, einen Stillstand haben v
a fortnight today;heute in zwei Wochen
point to v;zeigen nach, weisen auf v
after all;schließlich, nach allem
rhetorical question n;rhetorische Frage n
once in a lifetime;einmal im Leben
play off;um die Entscheidung spielen
male child n;Junge, männliches Kind n
neutral n;Neutrale(r), neutrales Land, Leerlauf n
timeless adj;zeitlos, immer während adj
part of the way;zum Teil, teilweise
shoreward, shorewards adj;landwärts, zum Land hin adj
to bundle sth with sth v;bundeln, als zusammengehörend verkaufen v
campaign for v;sich einsetzen für, sich stark machen für v
self-denying adj;sich selbst verleugnend, sich selbst einschränkend adj
hence adv;also, daher, von hier adv
play out v;darstellen (Theater), zu Ende spielen v
what's your name?;wie heißt du? wie heißen Sie?
pit against v;stellen gegen, gegenüberstellen, messen mit v
neither can I;weder kann ich es
be aware of ... v;... wissen, kennen v
to dot an i;einen i-Punkt setzen
for it, for this, for that;dafür
not anything;nichts, überhaupt nichts
sky-high adj;schwindelnd hoch, unermesslich, himmelhoch adj
hear the wedding bells;die Hochzeitsglocken hören
womenfolk n;Frauen (als Geschlechtergruppe) n
fresh-faced adj;jung aussehend, mit frischem Gesicht adj
eternal life n;Ewiges Leben n
arduous task n;mühsame Arbeit, anstrengende Arbeit n
point at v;richten auf, zeigen auf v
do you read me?, can you read me?;können Sie mich verstehen?
halfway to;auf halbem Weg zu
there's still some left;es ist noch etw übrig
could you pass me sth;könnten Sie mir etw geben, könnten sie mir etw reichen
all along;die ganze Zeit, von Anfang an
tomorrow week, a week tomorrow;morgen in einer Woche
inherent adj;innewohnend, eigen, inhärent, angeboren adj
consider that;denken dass, der Meinung sein dass
three times three equals nine;drei mal drei (ist) gleich neun
like the clappers (BrE) v;sehr schnell laufen (BrE), sehr schnell fahren (BrE) v
as soon as possible;so bald wie möglich
in a nutshell n;kurz gesagt, in einem Wort n
if I were you;wenn ich du wäre
partition v;teilen, spalten, aufspalten, partitionieren v
unending adj;ewig, nie endend, nicht enden wollend adj
segment v;zerlegen, segmentieren, teilen v
dispose sb towards sb, dispose sb to sb v;jdn für etw gewinnen v
feather-bed v;verhätscheln, so leicht wie möglich machen v
I'm not quite sure;ich bin nicht ganz sicher
job-hunt n;Arbeit suchen n
anything else?;darf es sonst noch was sein?
street life n;Leben auf der Straße n
meet with v;sich treffen mit v
countryside n;Land, Landschaft, Gegend n
to go into politics;in die Politik gehen
enterprise, undertaking, venture n;Unternehmen n
all the same;gleich, alle gleich, egal, einerlei
men n;Männer, Menschen, Menschheit n
that's why, therefore;deshalb
cost a bundle v;viel kosten, eine Stange Geld kosten v
youngster n;Junge, Kind, Jugendlicher n
slightly;ein wenig, etwas
free-fall v;frei fallen v
ready cash n;verfügbares Geld n
front-page adj;auf der ersten Seite, auf der Titelseite adj
feature sth v;etw groß herausbringen, etw ausstellen, etw zeigen, über etw groß berichten v
root cause n;eigentlicher Grund n
one billion adj;eine Milliarde adj
warrant sb doing sth v;jdn dazu berechtigen, etw zu tun v
task in hand n;zu erledigende Arbeit, zu erledigende Aufgabe n
staffing problem n;Problem mit der Stellenbesetzung n
banana skin n;Bananenschale, unerwartetes Problem (BrE) n
insubstantial adj;wenig substanziell, gegenstandslos, haltlos, geringfügig adj
exalted adj;hoch, erhoben, exaltiert, überschwänglich adj
mellow v;reifen, heranreifen lassen, heiter stimmen, dämpfen, abschwächen, mildern v
engage in sth v;an etw beteiligen v
So long!;Goodbye! Bis dann!
swan down the street v;die Straße herunterschlendern v
residential street n;Straße mit Wohnhäusern, Wohnstraße n
listen to me!;hör mir zu!
cobbled street n;Straße mit Kopfsteinpflaster n
once-in-a-lifetime adj;einmalig, einmal im Leben adj
equally adv;gleichmäßig, gleichermaßen, gleich gut adv
clutch v;umklammern, packen, umklammert halten v
liven up v;beleben, Leben in etw bringen, aufpeppen v
wide-open adj;weit offen, weit geöffnet adj
lip-sync adj;lippensynchron sprechen, lippensynchron singen adj
spiritual life n;Seelenleben, geistliches Leben, spirituales Leben n
daycare n;Tagesbetreuung (für Kinder, alte Menschen) n
vote to do sth v;dafür stimmen etw zu tun, sich dafür aussprechen etw zu tun v
target v;zum Ziel setzen, abzielen auf, als Zielgruppe haben v
first, primary adj;erste(r) adj
that's pretty tough!;das ist ganz schön hart
Ivy League (AmE) n;Eliteuniversitäten der USA n
Public Access Television (AmE);nichtkommerzielle Kabelkanäle in den USA (AmE)
all the livelong day adj;den lieben langen Tag, den ganzen Tag über adj
quite different;ganz verschieden, völlig verschieden
one's own flesh and blood;sein eigen(es) Fleisch und Blut, seine eigenen Kinder
forward, forwards adj;nach vorne, weiter, Vorwärts-..., Voraus-... adj
quick-drying adj;schnell trocknend adj
quickly adv;schnell adv
have in common;gemeinsam haben
for a long time;für eine lange Zeit, seit langer Zeit
renewed strength n;neu Kraft n
once-and-for-all adj;endgültig, ein für alle Mal adj
a fortnight tomorrow;morgen in zwei Wochen
shuffle v;schlurfen, mischen (Kartenspiel), umbesetzen (Arbeit) v
rewrite v;umschreiben, überarbeiten, neu schreiben v
backtracking v;den selben Weg zurückgehen, den Weg zurückverfolgen v
made;gemacht
be chargeable to sb v;auf jds Kosten gehen v
elapse v;vergehen, verstreichen (Zeit) v
encounter v;begegnen, treffen, treffen auf v
unisex adj;für Männer und Frauen, Unisex-... adj
conclude from v;schließen aus v
so far;bislang, bisher
to burst out laughing, to laugh out loud v;laut auflachen v
dissolve n;Überblendung (Film) n
dubbed adj;synchronisiert (Film) adj
tableau n;Tableau, Bild, Szene n
the chance of a lifetime n;eine einmalige Chance, Die Chance n
along with sb;zusammen mit jdm
treat of sth v;von etw handeln v
spiritual world n;geistliche Welt, spirituelle Welt n
to fall due v;fällig werden, zu zahlen sein v
extract v;etw herausziehen, etw ziehen, extrahieren, gewinnen (aus etw) v
speak out v;deutlich sprechen, seine Meinung deutlich vertreten v
when time goes by;wenn die Zeit vorbei geht
she is twice your age;sie ist doppelt so alt wie du
stay trim v;in Form bleiben v
stand aside v;zur Seite treten, zurücktreten, danebenstehen v
pressure point n;druckempfindlicher Punkt, Druckpunkt n
loud an clear;laut und deutlich
at first blush;auf den ersten Blick
overbid v;überbieten, überreizen, mehr bieten, ein höheres Angebot machen v
parallel v;gleichen, Parallelen haben v
devise v;sich ausdenken, finden, schmieden, hinterlassen, vermachen v
not particularly adv;nicht besonders adv
high-tensile adj;zugfest, besonders zugfest adj
self-absorbed adj;mit sich selbst beschäftigt adj
what an idea!;was für eine Idee!
I can't help it;ich kann's nicht ändern
stop by v;kurz vorbeikommen, kurz vorbeischauen v
term v;nennen, bezeichnen v
show-off v;angeben, mit jdm/etw angeben v
tomorrow morning;morgen früh
involve v;verwickeln, beteiligen, betreffen, mit sich bringen, umfassen v
function v;funktionieren, arbeiten v
kill off v;vernichten, töten, ausrotten, abschlachten, zerstören, ein Ende machen v
his appointed task n;die ihm übertragende Aufgabe n
credit sth v;etw glauben v
disbelieve v;nicht glauben v
disclose sth v;etw bekannt geben, etw enthüllen, etw aufdecken v
obtain v;erlangen, erhalten, bekommen, gelten, bestehen, beherrschen, herrschen v
for the most part;zum größten Teil
interfere v;sich einmischen, sich zu schaffen machen, sich vergehen, stören, beeinträchtigen v
drift v;treiben, ziehen (Wolken), herumwandern, abdriften v
rotations per minute, rpm n;Umdrehungen pro Minute n
be in conformity with sth n;einer Sache entsprechen, gemäß einer Sache sein n
to dot sth v;etw mit einem Punkt versehen, einen Punkt auf etw setzen v
make sacrifices v;Opfer bringen v
for sale;zu verkaufen
awfulness n;Furchtbarkeit, Schrecklichkeit, abscheuliche Art, Abscheulichkeit n
start stammering n;ins Stottern geraten n
insecure future n;ungesicherte Zukunft n
the top people;die Leute an der Spitze (einer Firma o. Ä.)
contact sb v;sich mit jdm in Verbindung setzen, jdn (telephonisch) erreichen v
be on the road adj;unterwegs sein, auf der Straße sein adj
undertake v;übernehmen, eingehen, auf sich nehmen, durchführen, sich verpflichten, garantieren v
ready-made adj;fertig, vorgefertigt, vorgekocht, jederzeit verfügbar, immer zur Hand adj
consider sb/sth v;jdn/etw betrachten (als), an etw/etw denken, über etw nachdenken, sich überlegen v
have a talk v;ein Gespräch führen, sich unterhalten v
house-warming party n;Einweihungsfeier (Haus, Wohnung) n
rear end n;hinteres Ende, Heck, Hintern, Hinterteil n
gravy n;Bratensaft, Bratensoße, Fleischsoße, schnell verdientes Geld (AmE), leicht verdientes Geld (AmE) n
abandon v;etw verlassen, etw aufgeben, sitzen lassen, aussetzen v
farther adj;weiter entfernt, weiter weg, hintere(r, s) adj
securely adv;sicher adv
span v;spannen, sich spannen über, überspannen, führen über, umspannen, umfassen, sich erstrecken über v
this time;dieses Mal, diesmal
assured adj;sicher, sicher sein dass, gesichert, selbstsicher adj
semi-sweet adj;leicht gezuckert adj
grope v;tasten, herumtasten, suchen, befummeln v
be literate adj;lesen und schreiben können, des Lesens und Schreibens kundig sein adj
stern adj;streng, ernst, hart, stark adj
fundraising campaign n;Aktion zur Geldbeschaffung, Spendenaktion n
to talk politics;über Politik reden
elongate adj;verlängern, lang ziehen, strecken, länger werden adj
to take sth personally adv;etw persönlich nehmen adv
take sth personally;etw persönlich nehmen
I don't mind;meinetwegen, von mir aus
come forward with a suggestion v;einen Vorschlag machen v
toll road n;gebührenpflichtige Straße, Mautstraße n
that's why;darum, deshalb, deswegen
close to adj;eng an etw, dicht bei, neben adj
what a sacrifice!;welch ein Opfer!
redevelop v;sanieren, neu entwickeln v
doze v;dösen, vor sich hin dösen v
muddle v;hin wursteln, durchwursteln v
munch away v;vor sich hin mampfen v
acquit v;freisprechen (von einer Anklage), sich verhalten, seine Sache machen v
leave behind v;jdn/etw zurücklassen, etw hinter sich lassen, etw hinterlassen v
overreach oneself v;sich übernehmen v
lose one's voice v;die Stimme verlieren v
it's my understanding that;ich nehme an dass, ich bin der Meinung dass
gel v;gelieren, fest werden, Gestalt annehmen v
to be in politics;in der Politik sein
revisit v;erneut besuchen, wieder besuchen, nochmals besuchen v
alley n;Gasse, Weg, Pfad n
process a film v;einen Film entwickeln v
what confession are you?;welche Konfession haben Sie?, welche Glaubenszugehörigkeit haben sie
street door n;Tür zur Straße n
take away v;etw wegnehmen, etw nehmen, jdn mitnehmen, jdn wegbringen, jdn abführen v
quick-acting adj;schnell handelnd, schnell wirkend (Medizin) adj
live like a lady v;wie eine große Dame leben v
consume v;konsumieren, verbrauchen, zu sich nehmen, verzehren, aufessen v
noted adj;anerkannt, berühmt für, berühmt wegen, bekannt für, bekannt wegen adj
unknown to me;ohne dass ich es wusste
person-to-person talk n;Gespräch unter vier Augen n
to put sb in a bad mood v;jdn missmutig stimmen, jdn verstimmen v
come forward v;sich (freiwillig) melden, sich bei der Polizei melden, sich bereit erklären etw zu tun v
thanks to sb/sth;dank ... ist etw ...
deliver a speech v;eine Rede halten v
throughout the country;im ganzen Land
frequently adv;oft, häufig adv
make good sense adj;sinnvoll sein, Sinn machen adj
step out v;hinausgehen, zügig gehen, schnell gehen, forsch ausschreiten, abschreiten v
long shot n;"Fernaufnahme (Foto), ""Schuss"" auf ein entferntes Ziel n"
undertaking n;Vorhaben, Unternehmen, Projekt, Zusicherung, Bestattungsgewerbe n
bald patch n;kahle Stelle n
on the spot;auf der Stelle
sooner;früher, eher
night after night;jede Nacht, Nacht um Nacht
lose (in) value v;im Wert fallen v
item n;Punkt, Tagesordnungspunkt, Thema, Artikel, Posten n
segment n;Teil, Abschnitt, Segment n
as well as, both ... and;sowohl ... als auch
daydreamer n;Tagträumer(in), verträumte Person n
Church of England, Anglican Church n;anglikanische Kirche n
is nothing sacred?;ist denn nichts mehr heilig?
rowdy adj;laut, randalierend, ungehobelt, gewalttätig, ausufernd adj
truly, really;wirklich
safety first!;Sicherheit geht vor!
guys n;Leute, Typen (ugs) n
popularly adv;allgemein, allgemeinhin, weithin, vom Volk, öffentlich adv
repeat sign, repeat mark n;Wiederholungszeichen (Musik) n
playlist, play list n;Spielliste (für Musik), Playlist n
rhythm section n;Rhythmusgruppe (Musik) n
spiritual n;Spiritual (Musik) n
indeterminable adj;unbestimmbar, nicht zu bestimmend, nicht zu bestimmen adj
relate v;mit etw in Verbindung bringen, etw erzählen, jdm etw berichten, jdm über etw Bericht erstatten v
subtitle v;untertiteln (Buch, Film), mit Untertiteln versehen v
why not?;warum nicht?
self-doubt n;Zweifel an sich selbst, Selbstzweifel n
rural land n;ländlicher Raum n
life-or-death struggle n;Kampf auf Leben oder Tod n
quiet children v;Kinder zur Ruhe bringen v
rediscover v;etw wieder entdecken v
sports page n;Sportseite (Zeitung) n
tear something down v;abreißen, einreißen, jdn schlecht machen v
clutter v;zu voll machen, überladen, voll stopfen v
my folks n;meine Leute n
alterable adj;veränderbar, lässt sich ändern adj
very well written;sehr gut geschrieben
bungle n;verpfuschte Sache, Stümperei n
a matter of;eine Sache von
holy war n;heiliger Krieg n
warfare n;Kriegsführung, Krieg, Kriegskunst n
arise from v;ausgehen von, entstehen durch v
sun visor n;Sonnenblende (Auto) n
anticipate v;etw erwarten, etw voraussehen, etw vorausahnen, etw vorausberechnen v
resume v;fortsetzen, wieder aufnehmen v
on a grand scale adj;im großen Rahmen adj
the minutes ticked by;die Minuten vergingen, die Minuten verstrichen
tone v;einfärben, tönen, in Form bringen v
lodge v;wohnen, zur Untermiete wohnen v
tank up v;auftanken, voll tanken, sich voll laufen lassen v
exalt v;erheben, preisen v
susceptibility to sth n;Empfänglichkeit für etw, Augesetzsein gegenüber etw n
insensibility n;Unempfindlichkeit (gegenüber), Bewusstlosigkeit, Gefühllosigkeit, Unempfänglichkeit n
the ultimate say n;das letzte Wort n
stand by v;daneben stehen, sich bereit halten v
hours and hours;Stunden über Stunden
compete for customers v;um Kunden kämpfen v
the same as;gleich, gleichbedeutend, gleichartig, genauso
shoot up v;in die Höhe schnellen v
namely adv;nämlich adv
tune v;stimmen, abstimmen, (Radio/Fernseher) einstellen v
gain (in) value v;im Wert steigen v
laude v;preisen, loben v
homeless youngsters n;obdachlose Jugendliche n
set up, establish v;gründen, etablieren v
split sth down the middle v;etwas in der Mitte durchteilen v
no one else;sonst niemand, kein anderer
upright adv;aufrecht, gerade, senkrecht adv
all evening;den ganzen Abend (lang)
in an nutshell;kurz gesagt
be on the loose v;sich frei herumtrieben, sich herumtreiben, die Gegend unsicher machen v
tomorrow's problems;die Probleme von morgen
count on v;zählen auf, rechnen mit v
not/never to be done v;etw was nicht passieren kann oder passieren darf v
born-again adj;wieder geboren adj
tale n;Geschichte, Erzählung, Bericht, Märchen, Lügengeschichte n
feasible adj;möglich, machbar, durchführbar adj
interested in politics adj;politisch interessiert sein adj
paying guest n;zahlender Gast n
no one, nobody;niemand
overeat v;zu viel essen, sich überessen v
to go for a meal v;essen gehen v
at the first attempt;auf Anhieb, beim ersten Versuch
resigned look n;resignierter Blick, gleichgültiger Blick n
get into trim v;sich trimmen, sich in Form bringen v
reptilian stare n;stechender Blick n
at a glance;auf einen Blick
think positive adv;positiv denken adv
without a blush adj;ohne rot zu werden adj
that very moment;genau in diesem Moment
heavyweight adj;Schwergewichts-..., schwer, gewichtig, ernst zu nehmend, bedeutend adj
half-full adj;halb voll adj
accountable to sb adj;jdm gegenüber verantwortlich sein adj
momentary adj;kurz, flüchtig, momentan, vorübergehend adj
furthermore adv;überdies, außerdem adv
postage paid adj;portofrei, gebührenfrei, frei (ohne Gebühren) adj
way up adv;weit oben adv
bracket n;Klammer (Mathematik), Winkelträger, Regalträger, Gruppe von etw, Klasse von etw n
go topless adv;oben ohne gehen adv
clapped-out adj;kaputt, völlig am Ende adj
hence the name;daher der Name
conduct v;etw durchführen, etw leiten, etw umleiten, Strom/Wärme leiten, dirigieren, sich benehmen, sich verhalten, sich führen v
correlate with sth v;mit etw in Beziehung stehen v
make me one promise;versprich mir nur eins
pressurised (BrE), pressurized (AmE) adj;unter Druck setzen, mit Druck beaufschlagen adj
situate sb/sth in sth v;jdn/etw in Zusammenhang zu etw setzen v
lifeless adj;leblos, tot, unbelebt, ohne Leben, lahm, langweilig adj
transitory adj;kurz, kurzlebig, vorübergehend, flüchtig adj
become acquainted, get acquainted v;sich kennen lernen v
signify v;bedeuten, andeuten, erkennen lassen v
reload v;neu beladen, nachladen, neu laden v
undone adj;ungetan, unerledigt, offen adj
illiterate adj;nicht lesen und schreiben könne, des Lesens und Schreibens unkundig sein adj
basic adj;grundlegend, Grund-..., wesentlich, eigentlich adj
compete for sth v;um etw wetteifern, um etw kämpfen v
stubbornness n;Sturheit, störrische Art, Hartnäckigkeit, Widerspenstigkeit n
room with sb v;mit jdm zusammen wohnen v
travel by night;bei Nacht reisen
strongly adv;stark, kräftig, heftig, solide, stabil adv
to have teaching experience;Erfahrung als Lehrer (Lehrender) haben
cast an eye over sth, cast a glance over sth v;einen Blick auf etw werfen v
put aside v;auf die Seite legen, beiseite legen, zurücklegen v
birth father n;leiblicher Vater n
good idea!;gute Idee!
contend v;wetteifern, um etw kämpfen v
flatten v;flach machen, abflachen, eben machen, ausbeulen, glätten, planieren v
instrumental adj;entscheidend, instrumental-... (Musik) adj
insecure adj;unsicher, instabil, nicht sicher adj
political correctness n;politische Korrektheit n
be spoiled rotten adv;völlig verzogen sein adv
tomorrow evening;morgen Abend
toughly adj;robust, stabil, fest adj
straight-out adj;unverblümt, offen, rundheraus, gerade heraus, kompromisslos adj
letter-perfect n;textsicher, sicher im Text n
close down v;schließen, zumachen, stillgelegt werden v
downfall n;Untergang, Fall, Ruin, heftiger Niederschlag, Platzregen n
sixth sense n;sechster Sinn n
the better part n;der größte Teil n
a restless night n;eine schlaflose Nacht n
tip of the iceberg;die Spitze des Eisbergs
immune adj;immun, sicher (vor) adj
reasonably priced;mit vernünftigem Preis, preiswert
property manager, property man n;Requisiteur (Theater) n
barter v;Tauschhandel betreiben, verhandeln, handeln v
well-established adj;etabliert, bekannt, alteingesessen, mit guter Reputation adj
gender issues n;geschlechtsspezifische Fragen n
die a hero's death v;einen Heldentod sterben v
forcefulness n;Wucht, energische Art, entschlossene Art, Stärke, Entschiedenheit n
convict v;auf schuldig erkennen, einen Schuldspruch fällen, verurteilen v
proposition n;Vorschlag, geschäftliches Angebot n
trophy n;Trophäe, Preis, Trophy n
incredible adj;unglaublich, kaum zu glauben, fantastisch adj
death by hanging n;Tod durch Erhängen n
death by drowning n;Tod durch Ertrinken n
steadfast adj;standhaft, unerschütterlich, fest adj
home front n;Heimatfront, zu Hause, im eigenen Betrieb n
speak strictly;... genau genommen
strictly speaking;genau genommen
technically you're right adv;vom Fachlichen her gesehen adv
first class n;erste Klasse n
in the public interest;im öffentlichen Interesse
overprice v;einen zu hohen Preis verlangen für v
terse adj;knapp, gedrängt adj
person-to-person adj;persönlich, direkt adj
correlate sth with sth v;etw mit (oder zu) etw in Beziehung setzen v
dissolve v;auflösen, lösen, scheiden (Ehe), überblenden (Film) v
to fetch a price v;einen Preis erzielen v
will that do ?;wird das genügen?
it's getting dark;es wird dunkel
full-blown adj;richtiggehend, ausgewachsen, gründlich, voll, richtig adj
powerfully adv;mächtig, gewaltig, stark, kraftvoll, mitreißend adv
Doctor of Science, DSc n;Dr. rer. nat. n
occasion a visit v;einen Besuch nach sich ziehen v
far from;weit entfernt von
compound v;etw mischen, sich aus etw zusammensetzen, aus etw bestehen, etw vergleichen (Jura) v
sure-footedly adv;trittsicher, sicher, sicheren Fußes, sicher, souverän adv
frequent a place v;einen Ort häufig besuchen v
heartland n;Herzland, Herz eines Landes n
lord n;Herr, Gebieter, Lord n
the youth of today;die Jugend von heute
campaign against v;sich gegen etw einsetzen v
stand up for sb/sth v;sich für jdn/etw einsetzen v
to approve expenses v;Kosten übernehmen, Ausgaben übernehmen v
well-argued adj;gut begründet adj
an ugly customer;ein übler Kunde
reorganise (BrE), reorganize (AmE) v;neu organisieren, umorganisieren, neu einteilen, neu aufbauen, reorganisieren v
to be at the helm v;am Ruder sein, an der Macht sein v
to count sheep;Schäfchen zählen
adore v;jdn/etw über alles lieben, jdn/etw abgöttisch lieben, für jdn schwärmen v
statute law (BrE) n;geschriebenes Gesetz (BrE), kodifiziertes Gesetz (BrE) n
combat n;Kampf n
civil law n;Zivilrecht, bürgerliches Recht n
there is no harm in asking!;Fragen kostet nichts!
repaint v;neu streichen v
turn-off lane, turning lane n;Abbiegespur (AmE), Spur zum Einordnen (AmE) n
filter lane (BrE) n;Abbiegespur (BrE), Spur zum Einordnen (BrE) n
May Day n;Maifeiertag, erster Mai n
make eye contact with sb n;Blickkontakt mit jdm aufnehmen n
misspell v;falsch buchstabieren, falsch schreiben v
country-wide adj;landesweit, im ganzen Land adj
portion n;Anteil, Teil, Abschnitt, Los, Schicksal, Portion Essen n
peculiarly adv;seltsam, eigenartig, besonders adv
never-ending adj;nie endend, endlos, unaufhörlich adj
inexhaustible adj;unerschöpflich, nie versiegend, unendlich adj
explicitly adv;deutlich, ausdrücklich, explizit adv
commission sth, put sth on order v;etw in Auftrag geben, beauftragen v
eye-catching adj;auffallend, gefällig, ins Auge fallend adj
transient adj;kurz, vergänglich, vorübergehend, kurzlebig, flüchtig, transient adj
main body n;Hauptteil (von Personen) n
to content sb v;jdn zufrieden stellen v
inaugurate v;einweihen, ins Amt einführen, ins Amt einsetzen v
knit together v;zusammenstricken, verknüpfen, verbinden v
in force;in Kraft, geltend, große Menge Menschen
tumble v;fallen, hinfallen, stürzen, purzeln, straucheln v
the town of Hanover n;die Stadt Hannover n
keep the ball rolling v;das Gespräch in Gang halten v
candid adj;offen, ehrlich, aufrichtig adj
polling n;Wahl, Abstimmung, wiederholtes Abfragen (Computer) n
perceptible adj;wahrnehmbar, spürbar, deutlich adj
mishear v;falsch hören, sich verhören v
commonwealth n;Staat, Gemeinwesen, Republik, Interessengemeinschaft n
have a loose tongue v;nichts für sich behalten können v
pay ... a visit v;besuchen, einen Besuch abstatten v
to go separate ways adj;eigene Wege gehen adj
on behalf of;im Namen von, im Auftrag von, stellvertretend für
notwithstanding;ungeachtet, trotz, trotzdem, dennoch, nichtsdestoweniger
naturally adj;natürlich, selbstverständlich, von Natur aus, instinktiv adj
forsake (forsook - forsaken) v;etw aufgeben, jdn verlassen v
province n;Provinz, Gebiet, Bereich n
coming adj;kommend, herannahend, anstehend, nahend adj
